configuration_id,corrupted_party,abort_before_opening_prefix,next_sender,terminal_state,openings_completed,maximum_information_lead,lambda_bits,fairness_violation,corrupt_party_owns_valid_MAC_key,prefix_checked
fair_02724,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02724,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02724,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02724,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02724,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02724,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02724,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02724,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02724,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02724,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02724,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02724,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02724,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02725,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02725,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02725,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02725,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02725,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02725,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02725,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02725,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02725,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02725,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02725,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02725,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02725,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02725,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02725,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02725,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02726,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02726,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02726,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02726,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02726,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02726,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02726,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02726,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02727,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02727,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02727,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02727,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02727,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02727,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02727,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02727,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02728,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02728,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02728,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02728,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02729,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02729,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02729,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02729,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02730,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02730,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02730,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02730,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02730,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02730,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02730,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02730,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02730,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02730,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02730,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02730,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02730,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02730,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02730,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02730,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02731,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02731,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02731,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02731,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02731,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02731,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02731,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02731,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02731,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02731,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02731,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02731,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02731,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02731,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02731,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02731,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02732,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02732,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02732,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02732,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02732,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02732,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02732,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02732,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02733,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02733,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02733,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02733,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02733,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02733,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02733,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02733,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02734,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02734,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02734,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02734,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02735,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02735,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02735,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02735,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02736,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02736,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02736,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02736,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02736,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02736,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02736,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02736,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02736,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02736,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02736,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02736,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02736,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02736,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02736,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02736,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02737,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02737,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02737,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02737,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02737,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02737,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02737,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02737,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02737,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02737,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02737,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02737,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02737,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02737,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02737,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02737,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02738,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02738,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02738,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02738,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02738,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02738,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02738,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02738,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02739,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02739,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02739,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02739,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02739,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02739,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02739,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02739,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02740,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02740,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02740,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02740,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02741,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02741,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02741,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02741,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02742,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02742,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02742,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02742,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02742,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02742,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02742,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02742,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02742,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02742,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02742,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02742,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02742,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02742,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02742,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02742,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02743,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02743,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02743,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02743,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02743,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02743,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02743,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02743,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02743,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02743,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02743,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02743,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02743,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02743,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02743,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02743,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02744,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02744,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02744,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02744,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02744,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02744,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02744,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02744,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02745,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02745,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02745,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02745,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02745,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02745,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02745,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02745,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02746,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02746,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02746,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02746,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02747,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02747,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02747,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02747,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02748,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02748,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02748,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02748,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02748,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02748,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02748,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02748,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02748,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02748,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02748,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02748,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02748,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02748,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02748,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02748,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02749,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02749,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02749,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02749,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02749,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02749,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02749,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02749,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02749,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02749,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02749,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02749,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02749,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02749,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02749,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02749,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02750,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02750,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02750,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02750,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02750,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02750,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02750,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02750,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02751,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02751,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02751,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02751,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02751,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02751,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02751,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02751,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02752,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02752,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02752,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02752,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02753,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02753,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02753,Bob,0,Bob,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02753,Bob,3,Bob,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02754,Alice,0,Alice,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02754,Alice,3,Alice,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02754,Alice,4,Alice,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02754,Alice,7,Alice,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02754,Alice,8,Alice,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02754,Alice,11,Alice,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02754,Alice,12,Alice,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02754,Alice,15,Alice,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02754,Bob,1,Bob,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02754,Bob,2,Bob,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02754,Bob,5,Bob,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02754,Bob,6,Bob,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02754,Bob,9,Bob,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02754,Bob,10,Bob,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02754,Bob,13,Bob,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02754,Bob,14,Bob,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02755,Alice,1,Alice,ABORT_PARTICIPANT,1,1,1,False,True,True
fair_02755,Alice,2,Alice,ABORT_PARTICIPANT,2,1,1,False,True,True
fair_02755,Alice,5,Alice,ABORT_PARTICIPANT,5,1,1,False,True,True
fair_02755,Alice,6,Alice,ABORT_PARTICIPANT,6,1,1,False,True,True
fair_02755,Alice,9,Alice,ABORT_PARTICIPANT,9,1,1,False,True,True
fair_02755,Alice,10,Alice,ABORT_PARTICIPANT,10,1,1,False,True,True
fair_02755,Alice,13,Alice,ABORT_PARTICIPANT,13,1,1,False,True,True
fair_02755,Alice,14,Alice,ABORT_PARTICIPANT,14,1,1,False,True,True
fair_02755,Bob,0,Bob,ABORT_PARTICIPANT,0,0,1,False,True,True
fair_02755,Bob,3,Bob,ABORT_PARTICIPANT,3,1,1,False,True,True
fair_02755,Bob,4,Bob,ABORT_PARTICIPANT,4,1,1,False,True,True
fair_02755,Bob,7,Bob,ABORT_PARTICIPANT,7,1,1,False,True,True
fair_02755,Bob,8,Bob,ABORT_PARTICIPANT,8,1,1,False,True,True
fair_02755,Bob,11,Bob,ABORT_PARTICIPANT,11,1,1,False,True,True
fair_02755,Bob,12,Bob,ABORT_PARTICIPANT,12,1,1,False,True,True
fair_02755,Bob,15,Bob,ABORT_PARTICIPANT,15,1,1,False,True,True
fair_02756,Alice,0,Alice,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02756,Alice,3,Alice,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02756,Alice,4,Alice,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02756,Alice,7,Alice,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02756,Bob,1,Bob,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02756,Bob,2,Bob,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02756,Bob,5,Bob,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02756,Bob,6,Bob,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02757,Alice,1,Alice,ABORT_PARTICIPANT,1,2,2,False,True,True
fair_02757,Alice,2,Alice,ABORT_PARTICIPANT,2,2,2,False,True,True
fair_02757,Alice,5,Alice,ABORT_PARTICIPANT,5,2,2,False,True,True
fair_02757,Alice,6,Alice,ABORT_PARTICIPANT,6,2,2,False,True,True
fair_02757,Bob,0,Bob,ABORT_PARTICIPANT,0,0,2,False,True,True
fair_02757,Bob,3,Bob,ABORT_PARTICIPANT,3,2,2,False,True,True
fair_02757,Bob,4,Bob,ABORT_PARTICIPANT,4,2,2,False,True,True
fair_02757,Bob,7,Bob,ABORT_PARTICIPANT,7,2,2,False,True,True
fair_02758,Alice,0,Alice,ABORT_PARTICIPANT,0,0,4,False,True,True
fair_02758,Alice,3,Alice,ABORT_PARTICIPANT,3,4,4,False,True,True
fair_02758,Bob,1,Bob,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02758,Bob,2,Bob,ABORT_PARTICIPANT,2,4,4,False,True,True
fair_02759,Alice,1,Alice,ABORT_PARTICIPANT,1,4,4,False,True,True
fair_02759,Alice,2,Alice,ABORT_PARTICIPANT,2,4,4,False,True,True
